id,org_id,account_name,amount,forecast_stage,rep_name,risk_summary,next_steps,run_count,updated_at,created_at,pain_score,pain_tip,metrics_score,metrics_tip,champion_score,champion_tip,eb_score,eb_tip,criteria_score,criteria_tip,process_score,process_tip,competition_score,competition_tip,paper_score,paper_tip,timing_score,timing_tip,audit_details,previous_total_score,previous_updated_at,rep_phone,rep_id,pain_summary,metrics_summary,champion_summary,eb_summary,criteria_summary,process_summary,competition_summary,paper_summary,timing_summary,crm_opp_id,rep_comments,manager_comments,champion_name,champion_title,eb_name,eb_title,ai_forecast,opportunity_name,close_date,budget_tip,budget_score,budget_summary,review_now,health_score,baseline_health_score,baseline_health_score_ts,ai_verdict,sales_stage,public_id,create_date_raw,create_date,product,crm_opp_id_norm,partner_name,deal_registration,health_score_source,pain_evidence_strength,pain_confidence,metrics_evidence_strength,metrics_confidence,champion_evidence_strength,champion_confidence,eb_evidence_strength,eb_confidence,criteria_evidence_strength,criteria_confidence,process_evidence_strength,process_confidence,competition_evidence_strength,competition_confidence,paper_evidence_strength,paper_confidence,timing_evidence_strength,timing_confidence,budget_evidence_strength,budget_confidence,predictive_eligible,prompt_version,review_requested_by,review_requested_at,review_request_note,deal_reg_date,deal_reg_id
12298,10,OpenField Resources,100000,Closed,Bob Gains,,,0,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,0,,0,,0,,0,,0,,0,,0,,0,,0,,{},0,,,32,,,,,,,,,,4456804799,,,,,,,,Sec (100) IAM,2025-07-01,,,,f,0,,,,Lost and Closed,3edd9e6d-e49b-42ea-b5d4-a94969b53b17,2025-01-05T00:00:00.000Z,2025-01-05 00:00:00+00,IAM,4456804799,,f,baseline,,,,,,,,,,,,,,,,,,,,,f,,,,,,
12299,10,CobaltGate Systems,100000,Closed,Bob Gains,"CobaltGate Systems is in the process of renewing their contract, with all renewal paperwork completed. The purchase order is currently being processed, and procurement is underway at Bank of America. The rep has been in contact with Vince, who is involved in the discussions regarding the new quotes and licensing options. There are ongoing meetings to finalize the scope and requirements for the upcoming purchase.","Finalize the scope and requirements for the purchase.
Continue discussions with Vince and the BofA team regarding licensing options.",1,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,1,Clarify and quantify the specific consequences of the issues being faced to strengthen the pain score.,0,Encourage the rep to capture specific metrics or ROI figures discussed with the buyer in future notes.,2,Encourage the rep to capture more details about Vince's influence and actions moving forward.,1,Confirm direct access to the economic buyer and any specific actions they have taken regarding the deal.,0,Ensure to gather specific technical and business requirements from the buyer to define the decision criteria.,1,Clarify the specific steps and stakeholders involved in the decision-making process.,2,Confirm with the buyer if there are any specific competitors being considered or if they have confirmed no alternatives.,3,Ensure to document the final steps and any updates on the contract status.,0,Ensure to capture specific dates or compelling events in future notes to strengthen the timing evidence.,"{""scoring"": {""evidence"": {""comment_ingestion_id"": 7872}, ""computed_at"": ""2026-05-11T17:51:06.127Z"", ""score_source"": ""ai_notes"", ""confidence_band"": ""high"", ""confidence_score"": 78, ""confidence_summary"": ""High confidence: 7/10 categories scored; updated recently; sourced from AI-notes.""}}",0,,,32,Vague: troubleshooting general issues w/ BofA as they onboard large client.,,Mobilizer: connected with Vince and introduced renewals into conversation.,Identified: connected with Vince and introduced renewals into conversation.,,Assumed: procurement underway at BofA,Identified: both 100 and 200 license options proposed to BofA.,Final Sign-off: PO processing for this order is next priority and already underway.,,4456934642,,,Vince,,Mubarak,,Closed Lost,Sec (100) IAM,2025-12-01,Ensure to capture confirmation of budget approval and pricing acceptance from the financial decision maker.,3,Budget & Pricing Fully Confirmed: PO processing for this order is next priority and already underway.,f,13,13,2026-05-11 17:51:06.124181+00,Closed Lost,Lost and Closed,feb8805e-0eee-483d-ab87-17e66fb050d6,2025-06-05T00:00:00.000Z,2025-06-05 00:00:00+00,IAM,4456934642,,f,baseline,vague_rep_assertion,low,unknown_missing,low,credible_indirect,medium,vague_rep_assertion,low,unknown_missing,low,credible_indirect,medium,credible_indirect,medium,explicit_verified,high,unknown_missing,low,explicit_verified,high,f,,,,,,
12300,10,HorizonPeak Energy,800000,Closed,Bob Gains,"The deal with HorizonPeak Energy involves a renewal of licenses, with all paperwork completed and PO processing underway. The rep has been in contact with Vince, who is a new decision maker, and discussions about the next purchase are ongoing. The opportunity is currently in the closed stage with an amount of $800,000 expected to close by April 1, 2026.","Finalize the new requirements for the purchase
Continue discussions with Vince and the BofA team regarding the order status",1,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,1,Clarify and quantify the specific consequences of the issues being faced to strengthen the pain score.,0,Encourage the rep to capture specific metrics or ROI figures discussed with the buyer in future conversations.,1,Encourage the rep to identify actions taken by Vince that demonstrate influence or support for the deal.,1,Confirm the new contact's role and their influence in the decision-making process.,0,Ensure to gather specific technical and business requirements from the buyer to define the decision criteria.,1,Clarify the specific steps and stakeholders involved in the decision-making process.,2,Confirm with the buyer if there are any specific competitors being considered or if they have confirmed no alternatives.,3,Ensure to document the final steps and any updates on the contract status.,0,Ensure to capture specific dates or deadlines in future notes to strengthen the timing evidence.,"{""scoring"": {""evidence"": {""comment_ingestion_id"": 7891}, ""computed_at"": ""2026-05-11T17:51:10.950Z"", ""score_source"": ""ai_notes"", ""confidence_band"": ""high"", ""confidence_score"": 78, ""confidence_summary"": ""High confidence: 7/10 categories scored; updated recently; sourced from AI-notes.""}}",0,,,32,Vague: troubleshooting general issues w/ BofA as they onboard large client.,,Coach: connected with Vince and introduced renewals into conversation.,Identified: new contact replacing Mubarak.,,Assumed: procurement underway at BofA,Identified: both 100 and 200 license options proposed to BofA.,Final Sign-off: PO processing for this order is next priority and already underway.,,4456878509,,,Vince,,Mubarak,,Closed Lost,Sec (100) IAM,2026-04-01,Ensure to capture confirmation of budget approval and pricing acceptance from the financial decision maker.,3,Budget & Pricing Fully Confirmed: PO processing for this order is next priority and already underway.,f,12,12,2026-05-11 17:51:10.946629+00,Closed Lost,Lost and Closed,d732217b-ad10-4ec4-b026-c3d8f7db0f14,2024-11-05T00:00:00.000Z,2024-11-05 00:00:00+00,IAM,4456878509,,f,baseline,vague_rep_assertion,low,unknown_missing,low,vague_rep_assertion,low,vague_rep_assertion,low,unknown_missing,low,vague_rep_assertion,low,credible_indirect,medium,explicit_verified,high,unknown_missing,low,explicit_verified,high,f,,,,,,
12301,10,HorizonPeak Energy,700000,Closed,Bob Gains,"The deal with HorizonPeak Energy involves a renewal of licenses, with a total amount of $700,000. The procurement process is underway, and the purchase order is the next priority. The rep has been in contact with Vince, who is involved in the discussions regarding the renewal and new quotes. There are indications of ongoing communication with other stakeholders to finalize the requirements and next steps.","Finalize the new requirements with Vince
Proceed with the purchase order processing",1,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,1,Clarify the specific consequences of inaction to strengthen the pain score.,0,Encourage the rep to capture specific metrics or ROI figures discussed with the buyer in future notes.,2,Encourage the rep to capture more specific actions taken by Vince that demonstrate internal advocacy.,1,Confirm direct engagement with the economic buyer to strengthen this category.,0,Ensure to gather specific technical and business requirements from the buyer to define the decision criteria.,1,Clarify the specific steps and stakeholders involved in the decision process to strengthen this category.,2,Confirm with the buyer if there are any specific competitors being considered.,3,Ensure to document the final steps leading to signature for future reference.,3,Ensure to capture specific deadlines or consequences related to timing in future notes.,"{""scoring"": {""evidence"": {""comment_ingestion_id"": 7904}, ""computed_at"": ""2026-05-11T17:51:15.247Z"", ""score_source"": ""ai_notes"", ""confidence_band"": ""high"", ""confidence_score"": 83, ""confidence_summary"": ""High confidence: 8/10 categories scored; updated recently; sourced from AI-notes.""}}",0,,,32,Vague: troubleshooting general issues w/ BofA as they onboard large client. Successful rollout will necessitate purchase of additional licenses.,,Mobilizer: connected with Vince and introduced renewals into conversation.,"Identified: Vince C is mentioned as a new DM, but no specific buying action or confirmation is present.",,Assumed: procurement underway at BofA,Identified: both 100 and 200 license options proposed to BofA.,Final Sign-off: PO processing for this order is next priority and already underway.,Compelling Event: PO processing for this order is next priority and already underway.,44568785093,,,Vince,,Mubarak,,Closed Lost,Sec (100) IAM,2026-06-01,Ensure to capture confirmation of budget approval and pricing acceptance from the financial decision maker.,3,Budget & Pricing Fully Confirmed: PO processing for this order is next priority and already underway.,f,16,16,2026-05-11 17:51:15.244811+00,Closed Lost,Lost and Closed,a8586f0b-abff-4188-bcd8-f53fbcbe7ce4,2026-05-05T00:00:00.000Z,2026-05-05 00:00:00+00,IAM,44568785093,,f,baseline,credible_indirect,medium,unknown_missing,low,credible_indirect,medium,vague_rep_assertion,low,unknown_missing,low,vague_rep_assertion,low,credible_indirect,medium,explicit_verified,high,explicit_verified,high,explicit_verified,high,f,,,,,,
12302,10,VantageStone Solutions,100000,Closed,Cam Jorden,,,0,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,0,,0,,0,,0,,0,,0,,0,,0,,0,,{},0,,,33,,,,,,,,,,4456918766,,,,,,,,Sec (100) IAM,2025-07-01,,,,f,0,,,,Lost and Closed,96da56b6-e6bb-4383-8118-ce894c3f4431,2025-01-05T00:00:00.000Z,2025-01-05 00:00:00+00,IAM,4456918766,CDW,t,baseline,,,,,,,,,,,,,,,,,,,,,f,,,,,,
12303,10,Northstar Holdings,100000,Closed,Cam Jorden,"The deal with Northstar Holdings involves a renewal of IAM licenses, with all renewal paperwork completed and PO processing underway. The rep has been in contact with Vince, the new decision maker, and is working through procurement with BofA. There are ongoing discussions about additional licenses and the urgency of finalizing the order for the end of the year.","Finalize the order with BofA
Continue discussions with Vince regarding additional licenses",1,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,1,Clarify and quantify the specific consequences of the pain points identified.,0,Encourage the rep to capture specific metrics or ROI figures discussed with the buyer in future notes.,1,Encourage the rep to identify specific actions taken by Vince that demonstrate influence or advocacy for the deal.,1,Confirm the new contact's role and their influence in the decision-making process.,0,Ensure to gather specific technical and business requirements from the buyer to define the decision criteria.,1,Clarify the specific steps and stakeholders involved in the decision-making process.,2,Confirm with the buyer if there are any specific competitors being considered or if they have confirmed no alternatives.,3,Ensure to document the final steps and any updates on the contract status.,3,Ensure to capture specific deadlines or consequences related to timing in future notes.,"{""scoring"": {""evidence"": {""comment_ingestion_id"": 7821}, ""computed_at"": ""2026-05-11T17:50:52.263Z"", ""score_source"": ""ai_notes"", ""confidence_band"": ""high"", ""confidence_score"": 83, ""confidence_summary"": ""High confidence: 8/10 categories scored; updated recently; sourced from AI-notes.""}}",0,,,33,Vague: troubleshooting general issues w/ BofA as they onboard large client.,,Coach: connected with Vince and introduced renewals into conversation.,Identified: new contact replacing Mubarak.,,Assumed: procurement underway at BofA,Identified: PO processing for this order is next priority and already underway.,Final Sign-off: PO processing for this order is next priority and already underway.,Compelling Event: PO processing for this order is next priority and already underway.,4456787222,,,Vince,Decision Maker,,,Closed Lost,Sec (100) IAM,2025-12-01,Ensure to capture confirmation of budget approval and pricing acceptance from the financial decision maker.,3,Budget & Pricing Fully Confirmed: PO processing for this order is next priority and already underway.,f,15,15,2026-05-11 17:50:52.259556+00,Closed Lost,Lost and Closed,843df3c3-4617-4cb1-afe6-5946a3967880,2025-06-05T00:00:00.000Z,2025-06-05 00:00:00+00,IAM,4456787222,CDW,t,baseline,vague_rep_assertion,low,unknown_missing,low,vague_rep_assertion,low,vague_rep_assertion,low,unknown_missing,low,credible_indirect,medium,credible_indirect,medium,explicit_verified,high,explicit_verified,high,explicit_verified,high,f,,,,,,
12304,10,Vertex Operations,100000,Closed,Cam Jorden,"The deal with Vertex Operations involves a renewal of IAM licenses, with a total amount of $100,000. The renewal paperwork is completed, and the purchase order processing is the next priority. The team is actively working through procurement, and there have been multiple meetings with key contacts, including Vince, to discuss the order status and next steps.","Finalize the purchase order processing.
Continue discussions with Vince and the BofA team regarding licensing.",1,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,1,Clarify and quantify the specific consequences of the pain points identified.,0,Encourage the rep to capture specific metrics or ROI figures discussed with the buyer in future notes.,1,Encourage the rep to identify specific actions taken by Vince that demonstrate influence or advocacy for the deal.,1,Confirm direct engagement with the economic buyer to strengthen this category.,0,Ensure to gather specific technical and business requirements from the buyer to define the decision criteria.,1,Clarify the specific steps and stakeholders involved in the decision-making process.,2,Confirm with the buyer if there are any specific competitors being considered or if they have confirmed no alternatives.,3,Ensure to document the current contract location and next steps to signature.,3,Ensure to capture specific deadlines or consequences related to timing in future notes.,"{""scoring"": {""evidence"": {""comment_ingestion_id"": 7843}, ""computed_at"": ""2026-05-11T17:50:58.204Z"", ""score_source"": ""ai_notes"", ""confidence_band"": ""high"", ""confidence_score"": 83, ""confidence_summary"": ""High confidence: 8/10 categories scored; updated recently; sourced from AI-notes.""}}",0,,,33,Vague: troubleshooting general issues w/ BofA as they onboard large client.,,Coach: connected with Vince and introduced renewals into conversation.,"Identified: Vince C is mentioned as a new DM, but no specific buying action or confirmation is present.",,Assumed: procurement underway at BofA,Identified: both 100 and 200 license options proposed to BofA.,Final Sign-off: PO processing for this order is next priority and already underway.,Compelling Event: PO processing for this order is next priority and already underway.,4456820675,,,Vince,,,,Closed Lost,Sec (100) IAM,2026-03-01,Ensure to capture confirmation of budget approval and pricing acceptance from the financial decision maker.,3,Budget & Pricing Fully Confirmed: PO processing for this order is next priority and already underway.,f,15,15,2026-05-11 17:50:58.200874+00,Closed Lost,Lost and Closed,c17e6c94-4f91-49e9-b380-7a9fa79090ea,2025-10-05T00:00:00.000Z,2025-10-05 00:00:00+00,IAM,4456820675,CDW,t,baseline,vague_rep_assertion,low,unknown_missing,low,vague_rep_assertion,low,vague_rep_assertion,low,unknown_missing,low,vague_rep_assertion,low,credible_indirect,medium,explicit_verified,high,explicit_verified,high,explicit_verified,high,f,,,,,,
12305,10,IronRoot Manufacturing,100000,Pipeline,Karen Smith,"The renewal paperwork for IronRoot Manufacturing has been completed as of last week. A new contact is replacing Mubarak, and the rep is trying to arrange a meeting as soon as possible to discuss the purchase and general introductions.",Schedule a meeting with the new contact to discuss the purchase.,1,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,0,Identify specific pain points or consequences of inaction to strengthen this category.,0,Encourage the rep to identify specific metrics or ROI figures discussed with the buyer in future conversations.,1,Encourage the rep to identify a contact who can influence the decision and take concrete actions to support the deal.,0,Identify and confirm the economic buyer to strengthen your position.,0,Ensure to gather specific technical and business requirements from the buyer to define the decision criteria.,0,Ensure to gather specific details about the buying process and stakeholders involved in future discussions.,0,Ask about any competitors being considered or if the buyer has confirmed no alternatives.,0,Ensure to capture details about the contract's current status and next steps in the process.,0,Encourage the rep to gather specific dates or deadlines from the buyer to strengthen the timing evidence.,"{""scoring"": {""evidence"": {""comment_ingestion_id"": 7859}, ""computed_at"": ""2026-05-11T17:51:02.086Z"", ""score_source"": ""ai_notes"", ""confidence_band"": ""low"", ""confidence_score"": 43, ""confidence_summary"": ""Low confidence: 1/10 categories scored; updated 0 days ago; sourced from AI-notes. Key gaps: Pain, Metrics.""}}",0,,,49,,,Coach: Trying to get a meeting ASAP to discuss purchase and also general introductions,,,,,,,4456850159,,,,,,,Pipeline,Sec (400) SEIM,2026-06-11,Confirm the existence of a budget and identify the financial owner in future discussions.,0,,f,1,1,2026-05-11 17:51:02.081597+00,Pipeline,2. Gain Access,e109416e-c592-4af9-8361-75a8ccf49c1d,2026-03-05T00:00:00.000Z,2026-03-05 00:00:00+00,SEIM,4456850159,,f,baseline,unknown_missing,low,unknown_missing,low,vague_rep_assertion,low,unknown_missing,low,unknown_missing,low,unknown_missing,low,unknown_missing,low,unknown_missing,low,unknown_missing,low,unknown_missing,low,t,,,,,,
12306,10,HarborLight Consulting,100000,Closed,Cam Jorden,,,0,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,0,,0,,0,,0,,0,,0,,0,,0,,0,,{},0,,,33,,,,,,,,,,4456809335,,,,,,,,Sec (400) SEIM,2025-07-01,,,,f,0,,,,Won and Closed,84c42fd2-89dc-4894-91c6-a749a11a236c,2025-03-05T00:00:00.000Z,2025-03-05 00:00:00+00,SEIM,4456809335,,f,baseline,,,,,,,,,,,,,,,,,,,,,f,,,,,,
12307,10,Cobalt Ridge Enterprises,100000,Closed,Cam Jorden,,,0,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,0,,0,,0,,0,,0,,0,,0,,0,,0,,{},0,,,33,,,,,,,,,,4456815572,,,,,,,,Sec (400) SEIM,2025-07-01,,,,f,0,,,,Won and Closed,c364c6f2-76ab-4a71-b8cf-541031b63379,2025-03-05T00:00:00.000Z,2025-03-05 00:00:00+00,SEIM,4456815572,,f,baseline,,,,,,,,,,,,,,,,,,,,,f,,,,,,
12308,10,VantagePoint Services,100000,Closed,Tom Hunter,,,0,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,0,,0,,0,,0,,0,,0,,0,,0,,0,,{},0,,,31,,,,,,,,,,4456816706,,,,,,,,Sec (400) SEIM,2025-07-01,,,,f,0,,,,Won and Closed,2c9e4c25-49b5-4165-969e-df7a2c33ee8b,2025-03-05T00:00:00.000Z,2025-03-05 00:00:00+00,SEIM,4456816706,,f,baseline,,,,,,,,,,,,,,,,,,,,,f,,,,,,
12309,10,NorthBridge Capital,100000,Pipeline,Ray Flannigan,"The deal with NorthBridge Capital involves a renewal, with all paperwork completed as of last week. A new contact is replacing Mubarak, and the rep is trying to arrange a meeting as soon as possible to discuss the purchase and general introductions.",Schedule a meeting with the new contact to discuss the purchase.,1,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,0,Identify specific pain points or consequences of inaction to strengthen this category.,0,Encourage the rep to gather specific metrics or ROI figures from the buyer to strengthen this category.,1,Encourage the rep to identify a contact who can influence the decision and take concrete actions to support the deal.,0,Identify and confirm the economic buyer to strengthen this category.,0,Ensure to gather specific technical and business requirements from the buyer to define the decision criteria.,0,Ensure to gather specific details about the buying process and stakeholders involved in future discussions.,0,Ensure to gather information on any competitors being considered or confirm if no alternatives are being evaluated.,0,Ensure to capture any updates on the contract status and next steps towards signature.,0,Encourage the rep to gather specific deadlines or compelling events that could impact the close date.,"{""scoring"": {""evidence"": {""comment_ingestion_id"": 7875}, ""computed_at"": ""2026-05-11T17:51:06.583Z"", ""score_source"": ""ai_notes"", ""confidence_band"": ""low"", ""confidence_score"": 43, ""confidence_summary"": ""Low confidence: 1/10 categories scored; updated 0 days ago; sourced from AI-notes. Key gaps: Pain, Metrics.""}}",0,,,44,,,Coach: Trying to get a meeting ASAP to discuss purchase and also general introductions,,,,,,,4456845056,,,,,,,Pipeline,Sec (100) IAM,2026-06-11,Confirm the existence of a budget and identify the financial owner in future discussions.,0,,f,1,1,2026-05-11 17:51:06.580632+00,Pipeline,2. Gain Access,814bd2d7-7503-4f76-8e91-790b672ef419,2026-03-05T00:00:00.000Z,2026-03-05 00:00:00+00,IAM,4456845056,Onyx,t,baseline,unknown_missing,low,unknown_missing,low,vague_rep_assertion,low,unknown_missing,low,unknown_missing,low,unknown_missing,low,unknown_missing,low,unknown_missing,low,unknown_missing,low,unknown_missing,low,t,,,,,,
12310,10,QuantumEdge Systems,700000,Closed,Cam Jorden,"The deal with QuantumEdge Systems involves a renewal of licenses, with a total amount of $700,000. The procurement process is underway, and the purchase order is the next priority. The rep has been in contact with Vince, who is involved in the discussions regarding the renewal and new quotes. There are indications of ongoing troubleshooting and a need for additional licenses due to client onboarding.","Finalize the purchase order processing.
Continue discussions with Vince and the BofA team regarding the renewal.",1,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,1,Clarify and quantify the specific consequences of the pain points identified.,0,Encourage the rep to capture specific metrics or ROI figures discussed with the buyer in future notes.,2,Encourage capturing more specific actions taken by the champion to support the deal.,1,Confirm the new contact's role and their influence in the decision-making process.,0,Ensure to gather specific technical and business requirements from the buyer to define the decision criteria.,1,Clarify the specific steps and stakeholders involved in the decision-making process.,2,Confirm with the buyer if there are any specific competitors being considered or if they have confirmed no alternatives.,3,Ensure to document the final steps and any updates on the contract status.,3,Ensure to capture specific deadlines or consequences related to timing in future notes.,"{""scoring"": {""evidence"": {""comment_ingestion_id"": 7887}, ""computed_at"": ""2026-05-11T17:51:10.027Z"", ""score_source"": ""ai_notes"", ""confidence_band"": ""high"", ""confidence_score"": 83, ""confidence_summary"": ""High confidence: 8/10 categories scored; updated recently; sourced from AI-notes.""}}",0,,,33,Vague: troubleshooting general issues w/ BofA as they onboard large client.,,Mobilizer: connected with Vince and introduced renewals into conversation.,Identified: new contact replacing Mubarak.,,Assumed: procurement underway at BofA,Identified: both 100 and 200 license options proposed to BofA.,Final Sign-off: PO processing for this order is next priority and already underway.,Compelling Event: PO processing for this order is next priority and already underway.,44568915503,,,Vince,,Mubarak,,Closed Lost,Sec (100) IAM,2026-06-01,Ensure to capture confirmation of budget approval and pricing acceptance from the financial decision maker.,3,Budget & Pricing Fully Confirmed: PO processing for this order is next priority and already underway.,f,16,16,2026-05-11 17:51:10.025297+00,Closed Lost,Lost and Closed,e9e5d41c-848d-4bd0-a9a5-78402a5403fb,2026-05-05T00:00:00.000Z,2026-05-05 00:00:00+00,SEIM,44568915503,CDW,t,baseline,vague_rep_assertion,low,unknown_missing,low,credible_indirect,medium,vague_rep_assertion,low,unknown_missing,low,vague_rep_assertion,low,credible_indirect,medium,explicit_verified,high,explicit_verified,high,explicit_verified,high,f,,,,,,
12311,10,QuantumTrail Systems,100000,Closed,Tom Hunter,"The deal with QuantumTrail Systems involves a renewal of licenses for their SEIM solution, with a total amount of $100,000. The procurement process is already underway, and the economic buyer, Vince Campbell, has validated the need for additional licenses due to compliance and operational requirements. There is no competition as they are the sole approved vendor for this project.",Finalize the purchase order and secure the necessary signatures through the Ariba system.,1,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,3,Ensure to capture specific consequences of inaction in future discussions.,0,Encourage the rep to capture specific metrics or ROI figures validated by the buyer in future discussions.,3,Continue to engage with Vince to ensure he advocates for our solution internally.,3,Ensure to document any future interactions with the economic buyer to maintain a strong relationship.,3,Ensure to document any formal criteria evaluations and confirmations for future reference.,3,Ensure to document the specific steps in the decision process for future reference.,3,Ensure to document any buyer confirmation of no competition for future reference.,3,Ensure to document the current contract location and next steps for signature.,3,Ensure to capture specific deadlines or consequences related to timing in future notes.,"{""scoring"": {""evidence"": {""comment_ingestion_id"": 7837}, ""computed_at"": ""2026-05-11T17:50:56.240Z"", ""score_source"": ""ai_notes"", ""confidence_band"": ""high"", ""confidence_score"": 88, ""confidence_summary"": ""High confidence: 9/10 categories scored; updated recently; sourced from AI-notes.""}}",0,,,31,Quantified Impact: they are running out of our Availability licenses and will miss target deadlines and put customer data at risk if they dont buy more of our licenses.,,"True Champion: Vince Campbell, chief arctictec is the new leader of IS services (he is also the economic buyer), has validated the need for our solution - He is leading buying process and has submitted the quote for approvals.","Direct Relationship: Vince Campbell, chief arctictec, he has submitted the quote for a purchase order.",Locked: we've passed all the technical requirements as defined by BoA - They're already using our product today in this environment.,"Verified: Vince Campbell, chief arctictec, has submitted the quote for approvals.",Positioned: there is no competition - we already have the contract and are the only approved vendor,Final Sign-off: PO processing for this order is next priority and already underway.,Compelling Event: PO processing for this order is next priority and already underway.,4456832015,,,Vince Campbell,Chief Arctictec,Vince Campbell,Chief Arctictec,Closed Won,Sec (400) SEIM,2025-12-01,Ensure to document any future budget confirmations or approvals.,3,"Budget & Pricing Fully Confirmed: Vince Campbell, chief arctictec, he has submitted the quote for a purchase order.",f,27,27,2026-05-11 17:50:56.237833+00,Closed Won,Won and Closed,3816ed27-91d3-47ca-ac1f-ac2e7f866d43,2025-09-05T00:00:00.000Z,2025-09-05 00:00:00+00,SEIM,4456832015,,f,baseline,explicit_verified,high,unknown_missing,low,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,f,,,,,,
12312,10,BlueMesa Consulting,100000,Closed,Bob Gains,"The deal with BlueMesa Consulting involves a renewal of licenses, with all paperwork completed and PO processing underway. Vince Campbell, the Economic Buyer and Chief Architect, has validated the need for additional licenses due to compliance requirements and is leading the buying process. The company is already using the solution and requires more licenses to meet their operational needs, with no competition identified as they are the sole approved vendor.",Finalize the purchase order and secure the necessary signatures through the Ariba system.,1,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,3,Ensure to capture specific consequences of inaction in future notes.,0,Encourage the rep to capture specific metrics or ROI figures discussed with the buyer in future conversations.,3,Continue to engage with Vince to ensure he remains an advocate throughout the process.,3,Ensure to document any future interactions with the economic buyer for better tracking.,3,Ensure to document any formal criteria evaluations and confirmations for future reference.,3,Ensure to document the specific steps and stakeholders involved in the decision process for future reference.,3,Ensure to document buyer confirmation of no competition for future reference.,3,Ensure to document the current contract location and next steps for signature.,3,Ensure to capture specific deadlines or consequences related to timing in future notes.,"{""scoring"": {""evidence"": {""comment_ingestion_id"": 7855}, ""computed_at"": ""2026-05-11T17:51:01.283Z"", ""score_source"": ""ai_notes"", ""confidence_band"": ""high"", ""confidence_score"": 88, ""confidence_summary"": ""High confidence: 9/10 categories scored; updated recently; sourced from AI-notes.""}}",0,,,32,Quantified Impact: they are running out of our Availability licenses and will miss target deadlines and put customer data at risk if they dont buy more of our licenses.,,"True Champion: Vince Campbell, chief arctictec is the new leader of IS services (he is also the economic buyer), has validated the need for our solution - He is leading buying process and has submitted the quote for approvals.","Direct Relationship: Vince Campbell, chief arctictec, has validated the need for our solution - He is leading the buying process and has submitted the quote for approvals.",Locked: we've passed all the technical requirements as defined by BoA - They're already using our product today in this environment.,"Verified: Vince Campbell, chief arctictec, has validated the need for our solution - He is leading buying process and has submitted the quote for approvals.",Positioned: there is no competition - we already have the contract and are the only approved vendor,Final Sign-off: PO processing for this order is next priority and already underway.,Compelling Event: PO processing for this order is next priority and already underway.,4456833149,,,Vince Campbell,Chief Architect,Vince Campbell,Chief Architect,Closed Won,Sec (400) SEIM,2025-12-01,Ensure to document the budget confirmation and any related approvals for future reference.,3,"Budget & Pricing Fully Confirmed: Vince Campbell, chief arctictec, he has submitted the quote for a purchase order.",f,27,27,2026-05-11 17:51:01.280324+00,Closed Won,Won and Closed,e4c9eff9-c81c-4e46-aa33-85da099ac85e,2025-06-05T00:00:00.000Z,2025-06-05 00:00:00+00,SEIM,4456833149,Onyx,f,baseline,explicit_verified,high,unknown_missing,low,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,explicit_verified,high,f,,,,,,
12313,10,BrightMatter Consulting,100000,Closed,Bob Gains,,,0,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,0,,0,,0,,0,,0,,0,,0,,0,,0,,{},0,,,32,,,,,,,,,,4456839953,,,,,,,,Sec (400) SEIM,2025-07-01,,,,f,0,,,,Won and Closed,359cb952-90ab-4ea8-bc17-b4f030acb6b3,2025-03-05T00:00:00.000Z,2025-03-05 00:00:00+00,SEIM,4456839953,Onyx,t,baseline,,,,,,,,,,,,,,,,,,,,,f,,,,,,
12314,10,GoldenLeaf Foods,100000,Closed,Cam Jorden,,,0,2026-05-11 18:19:53.01198,2026-05-11 17:50:44.006319,0,,0,,0,,0,,0,,0,,0,,0,,0,,{},0,,,33,,,,,,,,,,4456847324,,,,,,,,Sec (400) SEIM,2025-07-01,,,,f,0,,,,Won and Closed,3b4c0ea2-40a8-465e-923e-e0cd37403aff,2025-03-05T00:00:00.000Z,2025-03-05 00:00:00+00,SEIM,4456847324,,f,baseline,,,,,,,,,,,,,,,,,,,,,f,,,,,,
